Date,Open,High,Low,Close,Volume,Adj Close
2002-07-15,1021.02,1021.02,1021.02,1021.02,000,731.69
2002-07-12,1000.82,1000.82,1000.82,1000.82,000,717.21
2002-07-11,998.03,998.03,998.03,998.03,000,715.21
2002-07-10,959.05,959.05,959.05,959.05,000,687.28
2002-07-09,990.23,990.23,990.23,990.23,000,709.62
2002-07-08,1014.33,1014.33,1014.33,1014.33,000,726.89
2002-07-05,1060.89,1060.89,1060.89,1060.89,000,760.26
2002-07-04,995.68,995.68,995.68,995.68,000,713.53
2002-07-03,995.68,995.68,995.68,995.68,000,713.53
2002-07-02,963.66,963.66,963.66,963.66,000,690.58
2002-07-01,998.17,998.17,998.17,998.17,000,715.31
2002-06-28,1051.41,1051.41,1051.41,1051.41,000,753.47
2002-06-27,1050.64,1050.64,1050.64,1050.64,000,752.91
2002-06-26,1027.22,1027.22,1027.22,1027.22,000,736.13
2002-06-25,1022.74,1022.74,1022.74,1022.74,000,732.92
2002-06-24,1057.68,1057.68,1057.68,1057.68,000,757.96
2002-06-21,1035.63,1035.63,1035.63,1035.63,000,742.16
2002-06-20,1062.45,1062.45,1062.45,1062.45,000,761.38
2002-06-19,1097.54,1097.54,1097.54,1097.54,000,786.52
2002-06-18,1138.47,1138.47,1138.47,1138.47,000,815.85
2002-06-17,1149.91,1149.91,1149.91,1149.91,000,824.05
2002-06-14,1109.60,1109.60,1109.60,1109.60,000,795.17
2002-06-13,1106.54,1106.54,1106.54,1106.54,000,792.97
2002-06-12,1123.34,1123.34,1123.34,1123.34,000,805.01
2002-06-11,1100.97,1100.97,1100.97,1100.97,000,788.98
2002-06-10,1135.62,1135.62,1135.62,1135.62,000,813.81
2002-06-07,1140.24,1140.24,1140.24,1140.24,000,817.12
2002-06-06,1157.62,1157.62,1157.62,1157.62,000,829.58
2002-06-05,1195.60,1195.60,1195.60,1195.60,000,856.80
2002-06-04,1178.80,1178.80,1178.80,1178.80,000,844.76
2002-06-03,1159.15,1159.15,1159.15,1159.15,000,830.67
2002-05-31,1208.34,1208.34,1208.34,1208.34,000,865.92
2002-05-30,1227.90,1227.90,1227.90,1227.90,000,879.94
2002-05-29,1218.68,1218.68,1218.68,1218.68,000,873.33
2002-05-28,1244.82,1244.82,1244.82,1244.82,000,892.07
2002-05-27,1253.03,1253.03,1253.03,1253.03,000,897.95
2002-05-24,1253.03,1253.03,1253.03,1253.03,000,897.95
2002-05-23,1286.77,1286.77,1286.77,1286.77,000,922.13
2002-05-22,1264.51,1264.51,1264.51,1264.51,000,906.18
2002-05-21,1255.91,1255.91,1255.91,1255.91,000,900.01
2002-05-20,1292.21,1292.21,1292.21,1292.21,000,926.03
2002-05-17,1325.80,1325.80,1325.80,1325.80,000,950.10
2002-05-16,1315.85,1315.85,1315.85,1315.85,000,942.97
2002-05-15,1311.05,1311.05,1311.05,1311.05,000,939.53
2002-05-14,1305.55,1305.55,1305.55,1305.55,000,935.59
2002-05-13,1241.54,1241.54,1241.54,1241.54,000,889.72
2002-05-10,1188.78,1188.78,1188.78,1188.78,000,851.91
2002-05-09,1240.41,1240.41,1240.41,1240.41,000,888.91
2002-05-08,1282.41,1282.41,1282.41,1282.41,000,919.01
2002-05-07,1159.25,1159.25,1159.25,1159.25,000,830.75
2002-05-06,1161.16,1161.16,1161.16,1161.16,000,832.11
2002-05-03,1190.74,1190.74,1190.74,1190.74,000,853.31
2002-05-02,1225.37,1225.37,1225.37,1225.37,000,878.13
2002-05-01,1267.43,1267.43,1267.43,1267.43,000,908.27
2002-04-30,1277.07,1277.07,1277.07,1277.07,000,915.18
2002-04-29,1246.75,1246.75,1246.75,1246.75,000,893.45
2002-04-26,1250.89,1250.89,1250.89,1250.89,000,896.42
2002-04-25,1302.32,1302.32,1302.32,1302.32,000,933.27
2002-04-24,1302.32,1302.32,1302.32,1302.32,000,933.27
2002-04-23,1322.81,1322.81,1322.81,1322.81,000,947.96
2002-04-22,1349.83,1349.83,1349.83,1349.83,000,967.32
2002-04-19,1385.01,1385.01,1385.01,1385.01,000,992.53
2002-04-18,1395.90,1395.90,1395.90,1395.90,000,1000.33
2002-04-17,1403.71,1403.71,1403.71,1403.71,000,1005.93
2002-04-16,1413.93,1413.93,1413.93,1413.93,000,1013.26
2002-04-15,1355.09,1355.09,1355.09,1355.09,000,971.09
2002-04-12,1351.85,1351.85,1351.85,1351.85,000,968.77
2002-04-11,1324.65,1324.65,1324.65,1324.65,000,949.28
2002-04-10,1363.29,1363.29,1363.29,1363.29,000,976.97
2002-04-09,1345.32,1345.32,1345.32,1345.32,000,964.09
2002-04-08,1392.96,1392.96,1392.96,1392.96,000,998.23
2002-04-05,1376.72,1376.72,1376.72,1376.72,000,986.59
2002-04-04,1396.97,1396.97,1396.97,1396.97,000,1001.10
2002-04-03,1394.21,1394.21,1394.21,1394.21,000,999.12
2002-04-02,1410.41,1410.41,1410.41,1410.41,000,1010.73
2002-04-01,1478.52,1478.52,1478.52,1478.52,000,1059.54
2002-03-29,1452.81,1452.81,1452.81,1452.81,000,1041.12
2002-03-28,1452.81,1452.81,1452.81,1452.81,000,1041.12
2002-03-27,1436.51,1436.51,1436.51,1436.51,000,1029.44
2002-03-26,1439.55,1439.55,1439.55,1439.55,000,1031.62
2002-03-25,1427.60,1427.60,1427.60,1427.60,000,1023.05
2002-03-22,1470.10,1470.10,1470.10,1470.10,000,1053.51
2002-03-21,1488.97,1488.97,1488.97,1488.97,000,1067.03
2002-03-20,1451.02,1451.02,1451.02,1451.02,000,1039.84
2002-03-19,1504.67,1504.67,1504.67,1504.67,000,1078.28
2002-03-18,1505.89,1505.89,1505.89,1505.89,000,1079.16
2002-03-15,1495.41,1495.41,1495.41,1495.41,000,1071.65
2002-03-14,1477.19,1477.19,1477.19,1477.19,000,1058.59
2002-03-13,1486.27,1486.27,1486.27,1486.27,000,1065.10
2002-03-12,1520.54,1520.54,1520.54,1520.54,000,1089.65
2002-03-11,1553.80,1553.80,1553.80,1553.80,000,1113.49
2002-03-08,1555.11,1555.11,1555.11,1555.11,000,1114.43
2002-03-07,1506.81,1506.81,1506.81,1506.81,000,1079.82
2002-03-06,1519.95,1519.95,1519.95,1519.95,000,1089.23
2002-03-05,1498.95,1498.95,1498.95,1498.95,000,1074.18
2002-03-04,1494.70,1494.70,1494.70,1494.70,000,1071.14
2002-03-01,1435.41,1435.41,1435.41,1435.41,000,1028.65
2002-02-28,1359.22,1359.22,1359.22,1359.22,000,974.05
2002-02-27,1378.48,1378.48,1378.48,1378.48,000,987.85
2002-02-26,1401.19,1401.19,1401.19,1401.19,000,1004.13
2002-02-25,1407.99,1407.99,1407.99,1407.99,000,1009.00
2002-02-22,1356.16,1356.16,1356.16,1356.16,000,971.86
2002-02-21,1348.25,1348.25,1348.25,1348.25,000,966.19
2002-02-20,1408.26,1408.26,1408.26,1408.26,000,1009.19
2002-02-19,1387.27,1387.27,1387.27,1387.27,000,994.15
2002-02-18,1436.70,1436.70,1436.70,1436.70,000,1029.57
2002-02-15,1436.70,1436.70,1436.70,1436.70,000,1029.57
2002-02-14,1474.71,1474.71,1474.71,1474.71,000,1056.81
2002-02-13,1486.75,1486.75,1486.75,1486.75,000,1065.44
2002-02-12,1464.76,1464.76,1464.76,1464.76,000,1049.68
2002-02-11,1477.64,1477.64,1477.64,1477.64,000,1058.91
2002-02-08,1452.17,1452.17,1452.17,1452.17,000,1040.66
2002-02-07,1413.86,1413.86,1413.86,1413.86,000,1013.21
2002-02-06,1445.96,1445.96,1445.96,1445.96,000,1036.21
2002-02-05,1462.86,1462.86,1462.86,1462.86,000,1048.32
2002-02-04,1479.17,1479.17,1479.17,1479.17,000,1060.01
2002-02-01,1528.15,1528.15,1528.15,1528.15,000,1095.11
2002-01-31,1550.17,1550.17,1550.17,1550.17,000,1110.89
2002-01-30,1538.94,1538.94,1538.94,1538.94,000,1102.84
2002-01-29,1519.33,1519.33,1519.33,1519.33,000,1088.79
2002-01-28,1564.86,1564.86,1564.86,1564.86,000,1121.42
2002-01-25,1558.26,1558.26,1558.26,1558.26,000,1116.69
2002-01-24,1565.13,1565.13,1565.13,1565.13,000,1121.61
2002-01-23,1549.21,1549.21,1549.21,1549.21,000,1110.20
2002-01-22,1501.78,1501.78,1501.78,1501.78,000,1076.21
2002-01-21,1548.22,1548.22,1548.22,1548.22,000,1109.49
2002-01-18,1548.22,1548.22,1548.22,1548.22,000,1109.49
2002-01-17,1602.32,1602.32,1602.32,1602.32,000,1148.26
2002-01-16,1558.98,1558.98,1558.98,1558.98,000,1117.20
2002-01-15,1612.46,1612.46,1612.46,1612.46,000,1155.53
2002-01-14,1603.76,1603.76,1603.76,1603.76,000,1149.29
2002-01-11,1634.17,1634.17,1634.17,1634.17,000,1171.08
2002-01-10,1656.68,1656.68,1656.68,1656.68,000,1187.22
2002-01-09,1653.76,1653.76,1653.76,1653.76,000,1185.12
2002-01-08,1666.58,1666.58,1666.58,1666.58,000,1194.31
2002-01-07,1649.83,1649.83,1649.83,1649.83,000,1182.31
2002-01-04,1675.03,1675.03,1675.03,1675.03,000,1200.37
2002-01-03,1666.66,1666.66,1666.66,1666.66,000,1194.37
2002-01-02,1610.39,1610.39,1610.39,1610.39,000,1154.04
2002-01-01,1577.05,1577.05,1577.05,1577.05,000,1130.15
2001-12-31,1577.05,1577.05,1577.05,1577.05,000,1130.15
2001-12-28,1621.13,1621.13,1621.13,1621.13,000,1161.74
2001-12-27,1606.48,1606.48,1606.48,1606.48,000,1151.24
2001-12-26,1590.84,1590.84,1590.84,1590.84,000,1140.03
2001-12-25,1577.31,1577.31,1577.31,1577.31,000,1130.34
2001-12-24,1577.31,1577.31,1577.31,1577.31,000,1130.34
2001-12-21,1578.27,1578.27,1578.27,1578.27,000,1131.03
2001-12-20,1557.36,1557.36,1557.36,1557.36,000,1116.04
2001-12-19,1628.69,1628.69,1628.69,1628.69,000,1167.16
2001-12-18,1657.68,1657.68,1657.68,1657.68,000,1187.93
2001-12-17,1640.34,1640.34,1640.34,1640.34,000,1175.51
2001-12-14,1605.67,1605.67,1605.67,1605.67,000,1150.66
2001-12-13,1601.91,1601.91,1601.91,1601.91,000,1147.97
2001-12-12,1669.95,1669.95,1669.95,1669.95,000,1196.73
2001-12-11,1661.27,1661.27,1661.27,1661.27,000,1190.51
2001-12-10,1645.36,1645.36,1645.36,1645.36,000,1179.10
2001-12-07,1673.90,1673.90,1673.90,1673.90,000,1199.56
2001-12-06,1717.97,1717.97,1717.97,1717.97,000,1231.14
2001-12-05,1720.91,1720.91,1720.91,1720.91,000,1233.24
2001-12-04,1634.27,1634.27,1634.27,1634.27,000,1171.16
2001-12-03,1567.54,1567.54,1567.54,1567.54,000,1123.34
2001-11-30,1596.05,1596.05,1596.05,1596.05,000,1143.77
2001-11-29,1599.30,1599.30,1599.30,1599.30,000,1146.10
2001-11-28,1557.03,1557.03,1557.03,1557.03,000,1115.80
2001-11-27,1609.87,1609.87,1609.87,1609.87,000,1153.67
2001-11-26,1619.65,1619.65,1619.65,1619.65,000,1160.68
2001-11-23,1577.47,1577.47,1577.47,1577.47,000,1130.45
2001-11-22,1552.01,1552.01,1552.01,1552.01,000,1112.21
2001-11-21,1552.01,1552.01,1552.01,1552.01,000,1112.21
2001-11-20,1549.70,1549.70,1549.70,1549.70,000,1110.55
2001-11-19,1617.58,1617.58,1617.58,1617.58,000,1159.20
2001-11-16,1582.14,1582.14,1582.14,1582.14,000,1133.80
2001-11-15,1582.58,1582.58,1582.58,1582.58,000,1134.11
2001-11-14,1585.89,1585.89,1585.89,1585.89,000,1136.49
2001-11-13,1580.76,1580.76,1580.76,1580.76,000,1132.81
2001-11-12,1528.75,1528.75,1528.75,1528.75,000,1095.54
2001-11-09,1514.96,1514.96,1514.96,1514.96,000,1085.66
2001-11-08,1510.60,1510.60,1510.60,1510.60,000,1082.53
2001-11-07,1524.67,1524.67,1524.67,1524.67,000,1092.61
2001-11-06,1523.09,1523.09,1523.09,1523.09,000,1091.48
2001-11-05,1480.21,1480.21,1480.21,1480.21,000,1060.75
2001-11-02,1425.78,1425.78,1425.78,1425.78,000,1021.75
2001-11-01,1424.15,1424.15,1424.15,1424.15,000,1020.58
2001-10-31,1364.78,1364.78,1364.78,1364.78,000,978.03
2001-10-30,1342.26,1342.26,1342.26,1342.26,000,961.90
2001-10-29,1374.58,1374.58,1374.58,1374.58,000,985.06
2001-10-26,1454.90,1454.90,1454.90,1454.90,000,1042.62
2001-10-25,1479.05,1479.05,1479.05,1479.05,000,1059.92
2001-10-24,1424.69,1424.69,1424.69,1424.69,000,1020.97
2001-10-23,1384.06,1384.06,1384.06,1384.06,000,991.85
2001-10-22,1383.07,1383.07,1383.07,1383.07,000,991.14
2001-10-19,1347.59,1347.59,1347.59,1347.59,000,965.71
2001-10-18,1330.33,1330.33,1330.33,1330.33,000,953.35
2001-10-17,1314.80,1314.80,1314.80,1314.80,000,942.22
2001-10-16,1404.81,1404.81,1404.81,1404.81,000,1006.72
2001-10-15,1378.92,1378.92,1378.92,1378.92,000,988.17
2001-10-12,1393.84,1393.84,1393.84,1393.84,000,998.86
2001-10-11,1389.87,1389.87,1389.87,1389.87,000,996.01
2001-10-10,1304.68,1304.68,1304.68,1304.68,000,934.96
2001-10-09,1244.56,1244.56,1244.56,1244.56,000,891.88
2001-10-08,1279.63,1279.63,1279.63,1279.63,000,917.01
2001-10-05,1271.73,1271.73,1271.73,1271.73,000,911.35
2001-10-04,1260.66,1260.66,1260.66,1260.66,000,903.42
2001-10-03,1249.41,1249.41,1249.41,1249.41,000,895.36
2001-10-02,1159.37,1159.37,1159.37,1159.37,000,830.83
2001-10-01,1151.24,1151.24,1151.24,1151.24,000,825.01
2001-09-28,1168.37,1168.37,1168.37,1168.37,000,837.28
2001-09-27,1144.27,1144.27,1144.27,1144.27,000,820.01
2001-09-26,1143.48,1143.48,1143.48,1143.48,000,819.44
2001-09-25,1187.77,1187.77,1187.77,1187.77,000,851.18
2001-09-24,1191.02,1191.02,1191.02,1191.02,000,853.51
2001-09-21,1126.95,1126.95,1126.95,1126.95,000,807.60
2001-09-20,1166.27,1166.27,1166.27,1166.27,000,835.78
2001-09-19,1208.23,1208.23,1208.23,1208.23,000,865.85
2001-09-18,1224.64,1224.64,1224.64,1224.64,000,877.61
2001-09-17,1252.70,1252.70,1252.70,1252.70,000,897.71
2001-09-14,1365.39,1365.39,1365.39,1365.39,000,978.47
2001-09-13,1365.39,1365.39,1365.39,1365.39,000,978.47
2001-09-12,1365.39,1365.39,1365.39,1365.39,000,978.47
2001-09-11,1365.39,1365.39,1365.39,1365.39,000,978.47
2001-09-10,1365.39,1365.39,1365.39,1365.39,000,978.47
2001-09-07,1354.27,1354.27,1354.27,1354.27,000,970.50
2001-09-06,1361.69,1361.69,1361.69,1361.69,000,975.82
2001-09-05,1415.30,1415.30,1415.30,1415.30,000,1014.24
2001-09-04,1424.12,1424.12,1424.12,1424.12,000,1020.56
2001-09-03,1469.70,1469.70,1469.70,1469.70,000,1053.22
2001-08-31,1469.70,1469.70,1469.70,1469.70,000,1053.22
2001-08-30,1453.90,1453.90,1453.90,1453.90,000,1041.90
2001-08-29,1499.76,1499.76,1499.76,1499.76,000,1074.76
2001-08-28,1526.30,1526.30,1526.30,1526.30,000,1093.78
2001-08-27,1578.33,1578.33,1578.33,1578.33,000,1131.07
2001-08-24,1579.62,1579.62,1579.62,1579.62,000,1131.99
2001-08-23,1496.98,1496.98,1496.98,1496.98,000,1072.77
2001-08-22,1515.41,1515.41,1515.41,1515.41,000,1085.98
2001-08-21,1480.74,1480.74,1480.74,1480.74,000,1061.13
2001-08-20,1535.99,1535.99,1535.99,1535.99,000,1100.73
2001-08-17,1516.58,1516.58,1516.58,1516.58,000,1086.82
2001-08-16,1581.98,1581.98,1581.98,1581.98,000,1133.68
2001-08-15,1572.03,1572.03,1572.03,1572.03,000,1126.55
2001-08-14,1629.95,1629.95,1629.95,1629.95,000,1168.06
2001-08-13,1653.27,1653.27,1653.27,1653.27,000,1184.77
2001-08-10,1617.45,1617.45,1617.45,1617.45,000,1159.10
2001-08-09,1628.92,1628.92,1628.92,1628.92,000,1167.32
2001-08-08,1626.20,1626.20,1626.20,1626.20,000,1165.37
2001-08-07,1696.37,1696.37,1696.37,1696.37,000,1215.66
2001-08-06,1702.84,1702.84,1702.84,1702.84,000,1220.30
2001-08-03,1725.90,1725.90,1725.90,1725.90,000,1236.82
2001-08-02,1751.45,1751.45,1751.45,1751.45,000,1255.13
2001-08-01,1729.53,1729.53,1729.53,1729.53,000,1239.42
2001-07-31,1683.61,1683.61,1683.61,1683.61,000,1206.51
2001-07-30,1670.03,1670.03,1670.03,1670.03,000,1196.78
2001-07-27,1683.18,1683.18,1683.18,1683.18,000,1206.21
2001-07-26,1673.39,1673.39,1673.39,1673.39,000,1199.19
2001-07-25,1627.86,1627.86,1627.86,1627.86,000,1166.56
2001-07-24,1604.86,1604.86,1604.86,1604.86,000,1150.08
2001-07-23,1629.93,1629.93,1629.93,1629.93,000,1168.05
2001-07-20,1676.46,1676.46,1676.46,1676.46,000,1201.39
2001-07-19,1695.89,1695.89,1695.89,1695.89,000,1215.31
2001-07-18,1666.87,1666.87,1666.87,1666.87,000,1194.52
2001-07-17,1729.55,1729.55,1729.55,1729.55,000,1239.44
2001-07-16,1685.74,1685.74,1685.74,1685.74,000,1208.04
2001-07-13,1751.11,1751.11,1751.11,1751.11,000,1254.89
2001-07-12,1750.13,1750.13,1750.13,1750.13,000,1254.18
2001-07-11,1641.56,1641.56,1641.56,1641.56,000,1176.38
2001-07-10,1624.95,1624.95,1624.95,1624.95,000,1164.48
2001-07-09,1697.05,1697.05,1697.05,1697.05,000,1216.15
2001-07-06,1668.59,1668.59,1668.59,1668.59,000,1195.75
2001-07-05,1751.00,1751.00,1751.00,1751.00,000,1254.81
2001-07-04,1822.16,1822.16,1822.16,1822.16,000,1305.80
2001-07-03,1822.16,1822.16,1822.16,1822.16,000,1305.80
2001-07-02,1827.07,1827.07,1827.07,1827.07,000,1309.32
2001-06-29,1832.75,1832.75,1832.75,1832.75,000,1313.39
2001-06-28,1808.94,1808.94,1808.94,1808.94,000,1296.33
2001-06-27,1756.02,1756.02,1756.02,1756.02,000,1258.41
2001-06-26,1751.62,1751.62,1751.62,1751.62,000,1255.25
2001-06-25,1743.90,1743.90,1743.90,1743.90,000,1249.72
2001-06-22,1727.47,1727.47,1727.47,1727.47,000,1237.95
2001-06-21,1751.22,1751.22,1751.22,1751.22,000,1254.97
2001-06-20,1721.56,1721.56,1721.56,1721.56,000,1233.71
2001-06-19,1675.90,1675.90,1675.90,1675.90,000,1200.99
2001-06-18,1666.49,1666.49,1666.49,1666.49,000,1194.25
2001-06-15,1701.53,1701.53,1701.53,1701.53,000,1219.36
2001-06-14,1711.39,1711.39,1711.39,1711.39,000,1226.42
2001-06-13,1790.21,1790.21,1790.21,1790.21,000,1282.91
2001-06-12,1852.03,1852.03,1852.03,1852.03,000,1327.21
2001-06-11,1846.50,1846.50,1846.50,1846.50,000,1323.25
2001-06-08,1896.22,1896.22,1896.22,1896.22,000,1358.88
2001-06-07,1963.31,1963.31,1963.31,1963.31,000,1406.95
2001-06-06,1903.84,1903.84,1903.84,1903.84,000,1364.34
2001-06-05,1923.90,1923.90,1923.90,1923.90,000,1378.71
2001-06-04,1838.84,1838.84,1838.84,1838.84,000,1317.76
2001-06-01,1840.83,1840.83,1840.83,1840.83,000,1319.18
2001-05-31,1799.89,1799.89,1799.89,1799.89,000,1289.84
2001-05-30,1779.00,1779.00,1779.00,1779.00,000,1274.87
2001-05-29,1873.53,1873.53,1873.53,1873.53,000,1342.62
2001-05-28,1960.74,1960.74,1960.74,1960.74,000,1405.11
2001-05-25,1960.74,1960.74,1960.74,1960.74,000,1405.11
2001-05-24,2003.37,2003.37,2003.37,2003.37,000,1435.66
2001-05-23,1957.56,1957.56,1957.56,1957.56,000,1402.83
2001-05-22,2042.93,2042.93,2042.93,2042.93,000,1464.01
2001-05-21,2052.57,2052.57,2052.57,2052.57,000,1470.92
2001-05-18,1927.69,1927.69,1927.69,1927.69,000,1381.43
2001-05-17,1925.14,1925.14,1925.14,1925.14,000,1379.60
2001-05-16,1899.47,1899.47,1899.47,1899.47,000,1361.20
2001-05-15,1796.81,1796.81,1796.81,1796.81,000,1287.64
2001-05-14,1795.06,1795.06,1795.06,1795.06,000,1286.38
2001-05-11,1821.20,1821.20,1821.20,1821.20,000,1305.11
2001-05-10,1838.22,1838.22,1838.22,1838.22,000,1317.31
2001-05-09,1876.87,1876.87,1876.87,1876.87,000,1345.01
2001-05-08,1929.24,1929.24,1929.24,1929.24,000,1382.54
2001-05-07,1895.41,1895.41,1895.41,1895.41,000,1358.30
2001-05-04,1923.81,1923.81,1923.81,1923.81,000,1378.65
2001-05-03,1877.80,1877.80,1877.80,1877.80,000,1345.68
2001-05-02,1962.42,1962.42,1962.42,1962.42,000,1406.32
2001-05-01,1919.01,1919.01,1919.01,1919.01,000,1375.21
2001-04-30,1855.15,1855.15,1855.15,1855.15,000,1329.44
2001-04-27,1810.47,1810.47,1810.47,1810.47,000,1297.43
2001-04-26,1763.33,1763.33,1763.33,1763.33,000,1263.64
2001-04-25,1814.33,1814.33,1814.33,1814.33,000,1300.19
2001-04-24,1762.21,1762.21,1762.21,1762.21,000,1262.84
2001-04-23,1811.89,1811.89,1811.89,1811.89,000,1298.44
2001-04-20,1933.57,1933.57,1933.57,1933.57,000,1385.64
2001-04-19,1953.28,1953.28,1953.28,1953.28,000,1399.77
2001-04-18,1830.79,1830.79,1830.79,1830.79,000,1311.99
2001-04-17,1671.51,1671.51,1671.51,1671.51,000,1197.84
2001-04-16,1650.21,1650.21,1650.21,1650.21,000,1182.58
2001-04-13,1714.29,1714.29,1714.29,1714.29,000,1228.50
2001-04-12,1714.29,1714.29,1714.29,1714.29,000,1228.50
2001-04-11,1647.36,1647.36,1647.36,1647.36,000,1180.54
2001-04-10,1597.87,1597.87,1597.87,1597.87,000,1145.07
2001-04-09,1481.22,1481.22,1481.22,1481.22,000,1061.48
2001-04-06,1448.16,1448.16,1448.16,1448.16,000,1037.79
2001-04-05,1519.05,1519.05,1519.05,1519.05,000,1088.59
2001-04-04,1370.75,1370.75,1370.75,1370.75,000,982.31
2001-04-03,1399.05,1399.05,1399.05,1399.05,000,1002.59
2001-04-02,1516.58,1516.58,1516.58,1516.58,000,1086.82
2001-03-30,1573.25,1573.25,1573.25,1573.25,000,1127.43
2001-03-29,1563.14,1563.14,1563.14,1563.14,000,1120.18
2001-03-28,1602.22,1602.22,1602.22,1602.22,000,1148.19
2001-03-27,1735.70,1735.70,1735.70,1735.70,000,1243.84
2001-03-26,1676.90,1676.90,1676.90,1676.90,000,1201.71
2001-03-23,1705.02,1705.02,1705.02,1705.02,000,1221.86
2001-03-22,1701.90,1701.90,1701.90,1701.90,000,1219.62
2001-03-21,1605.04,1605.04,1605.04,1605.04,000,1150.21
2001-03-20,1614.47,1614.47,1614.47,1614.47,000,1156.97
2001-03-19,1730.46,1730.46,1730.46,1730.46,000,1240.09
2001-03-16,1647.51,1647.51,1647.51,1647.51,000,1180.64
2001-03-15,1697.92,1697.92,1697.92,1697.92,000,1216.77
2001-03-14,1745.08,1745.08,1745.08,1745.08,000,1250.57
2001-03-13,1789.70,1789.70,1789.70,1789.70,000,1282.54
2001-03-12,1680.64,1680.64,1680.64,1680.64,000,1204.39
2001-03-09,1813.02,1813.02,1813.02,1813.02,000,1299.25
2001-03-08,1938.15,1938.15,1938.15,1938.15,000,1388.92
2001-03-07,1996.20,1996.20,1996.20,1996.20,000,1430.52
2001-03-06,1976.31,1976.31,1976.31,1976.31,000,1416.27
2001-03-05,1916.68,1916.68,1916.68,1916.68,000,1373.54
2001-03-02,1881.34,1881.34,1881.34,1881.34,000,1348.21
2001-03-01,1968.02,1968.02,1968.02,1968.02,000,1410.33
2001-02-28,1908.32,1908.32,1908.32,1908.32,000,1367.55
2001-02-27,1964.52,1964.52,1964.52,1964.52,000,1407.82
2001-02-26,2097.64,2097.64,2097.64,2097.64,000,1503.22
2001-02-23,2056.06,2056.06,2056.06,2056.06,000,1473.42
2001-02-22,2032.42,2032.42,2032.42,2032.42,000,1456.48
2001-02-21,2058.54,2058.54,2058.54,2058.54,000,1475.20
2001-02-20,2095.11,2095.11,2095.11,2095.11,000,1501.41
2001-02-19,2212.51,2212.51,2212.51,2212.51,000,1585.54
2001-02-16,2212.51,2212.51,2212.51,2212.51,000,1585.54
2001-02-15,2371.04,2371.04,2371.04,2371.04,000,1699.14
2001-02-14,2305.82,2305.82,2305.82,2305.82,000,1652.40
2001-02-13,2208.40,2208.40,2208.40,2208.40,000,1582.59
2001-02-12,2286.85,2286.85,2286.85,2286.85,000,1638.81
2001-02-09,2261.77,2261.77,2261.77,2261.77,000,1620.84
2001-02-08,2355.67,2355.67,2355.67,2355.67,000,1688.13
2001-02-07,2409.66,2409.66,2409.66,2409.66,000,1726.82
2001-02-06,2473.24,2473.24,2473.24,2473.24,000,1772.38
2001-02-05,2467.30,2467.30,2467.30,2467.30,000,1768.13
2001-02-02,2472.18,2472.18,2472.18,2472.18,000,1771.62
2001-02-01,2607.16,2607.16,2607.16,2607.16,000,1868.35
2001-01-31,2593.00,2593.00,2593.00,2593.00,000,1858.20
2001-01-30,2686.14,2686.14,2686.14,2686.14,000,1924.95
2001-01-29,2694.53,2694.53,2694.53,2694.53,000,1930.96
2001-01-26,2631.78,2631.78,2631.78,2631.78,000,1886.00
2001-01-25,2595.85,2595.85,2595.85,2595.85,000,1860.25
2001-01-24,2726.45,2726.45,2726.45,2726.45,000,1953.84
2001-01-23,2730.05,2730.05,2730.05,2730.05,000,1956.42
2001-01-22,2643.13,2643.13,2643.13,2643.13,000,1894.13
2001-01-19,2655.68,2655.68,2655.68,2655.68,000,1903.12
2001-01-18,2670.47,2670.47,2670.47,2670.47,000,1913.72
2001-01-17,2558.67,2558.67,2558.67,2558.67,000,1833.60
2001-01-16,2470.72,2470.72,2470.72,2470.72,000,1770.58
2001-01-15,2506.05,2506.05,2506.05,2506.05,000,1795.89
2001-01-12,2506.05,2506.05,2506.05,2506.05,000,1795.89
2001-01-11,2524.29,2524.29,2524.29,2524.29,000,1808.97
2001-01-10,2413.71,2413.71,2413.71,2413.71,000,1729.72
2001-01-09,2311.40,2311.40,2311.40,2311.40,000,1656.40
2001-01-08,2281.54,2281.54,2281.54,2281.54,000,1635.01
2001-01-05,2267.85,2267.85,2267.85,2267.85,000,1625.19
2001-01-04,2460.04,2460.04,2460.04,2460.04,000,1762.92
2001-01-03,2528.38,2528.38,2528.38,2528.38,000,1811.90
2001-01-02,2128.78,2128.78,2128.78,2128.78,000,1525.53
2001-01-01,2341.70,2341.70,2341.70,2341.70,000,1678.12
2000-12-29,2341.70,2341.70,2341.70,2341.70,000,1678.12
2000-12-28,2464.62,2464.62,2464.62,2464.62,000,1766.20
2000-12-27,2460.21,2460.21,2460.21,2460.21,000,1763.04
2000-12-26,2404.60,2404.60,2404.60,2404.60,000,1723.19
2000-12-25,2436.26,2436.26,2436.26,2436.26,000,1745.88
2000-12-22,2436.26,2436.26,2436.26,2436.26,000,1745.88
2000-12-21,2224.84,2224.84,2224.84,2224.84,000,1594.37
2000-12-20,2210.32,2210.32,2210.32,2210.32,000,1583.97
2000-12-19,2399.63,2399.63,2399.63,2399.63,000,1719.63
2000-12-18,2543.09,2543.09,2543.09,2543.09,000,1822.44
2000-12-15,2549.48,2549.48,2549.48,2549.48,000,1827.02
2000-12-14,2639.26,2639.26,2639.26,2639.26,000,1891.36
2000-12-13,2748.88,2748.88,2748.88,2748.88,000,1969.91
2000-12-12,2863.20,2863.20,2863.20,2863.20,000,2051.84
